t1;t2;t3;Tavg;h1;h2;h3;Havg;PID_raw;PWM
36;35;35;35.33;20;23;21;21.33;76.06;76
36;35;35;35.33;20;23;21;21.33;76.02;76
36;35;35;35.33;20;23;21;21.33;75.97;75
36;35;35;35.33;20;23;21;21.33;75.92;75
36;35;35;35.33;20;23;21;21.33;75.88;75
36;35;35;35.33;20;23;21;21.33;75.83;75
36;35;35;35.33;20;23;21;21.33;75.78;75
36;35;35;35.33;20;23;21;21.33;75.74;75
36;35;35;35.33;20;23;21;21.33;75.69;75
36;35;35;35.33;20;23;21;21.33;75.64;75
36;35;35;35.33;20;23;21;21.33;75.60;75
36;35;35;35.33;20;23;21;21.33;75.55;75
36;35;35;35.33;20;23;21;21.33;75.50;75
36;35;35;35.33;20;23;21;21.33;75.45;75
36;35;35;35.33;20;23;21;21.33;75.41;75
36;35;35;35.33;20;23;21;21.33;75.36;75
36;35;35;35.33;20;23;21;21.33;75.31;75
36;35;35;35.33;20;23;21;21.33;75.27;75
36;35;35;35.33;20;23;21;21.33;75.22;75
36;35;35;35.33;20;23;21;21.33;75.17;75
35;35;35;35.00;20;23;21;21.33;76.79;76
35;35;35;35.00;20;23;21;21.33;76.79;76
35;35;35;35.00;20;23;22;21.67;76.79;76
35;35;35;35.00;20;23;21;21.33;76.79;76
35;35;35;35.00;20;23;21;21.33;76.79;76
35;35;35;35.00;20;23;21;21.33;76.79;76
35;35;35;35.00;20;23;22;21.67;76.79;76
35;35;35;35.00;20;23;22;21.67;76.79;76
35;35;35;35.00;20;23;22;21.67;76.79;76
35;35;35;35.00;20;23;22;21.67;76.79;76
35;35;35;35.00;20;23;22;21.67;76.79;76
35;35;35;35.00;20;23;22;21.67;76.79;76
35;35;35;35.00;20;23;22;21.67;76.79;76
35;35;35;35.00;20;23;22;21.67;76.79;76
35;35;35;35.00;20;23;22;21.67;76.79;76
35;35;35;35.00;20;23;22;21.67;76.79;76
35;35;35;35.00;20;23;22;21.67;76.79;76
35;35;35;35.00;20;23;22;21.67;76.79;76
35;35;35;35.00;20;23;22;21.67;76.79;76
35;35;35;35.00;20;23;22;21.67;76.79;76
35;35;35;35.00;20;23;22;21.67;76.79;76
35;35;35;35.00;20;23;22;21.67;76.79;76
35;35;35;35.00;20;23;22;21.67;76.79;76
35;35;35;35.00;20;23;22;21.67;76.79;76
35;35;35;35.00;20;23;22;21.67;76.79;76
35;35;35;35.00;20;23;22;21.67;76.79;76
35;35;35;35.00;20;23;22;21.67;76.79;76
35;35;35;35.00;20;23;22;21.67;76.79;76
35;35;35;35.00;20;23;22;21.67;76.79;76
